"","target_id","term","estimate","std_error"
"8742","ENST00000297625.8","X5",0.329451596397952,1.59972756414814
"8743","ENST00000297632.8","(Intercept)",1.95552314516252,1.48987576081363
"8744","ENST00000297632.8","X1",2.95343387877145,2.08727975015802
"8745","ENST00000297632.8","X2",2.09112736755317,2.55488474008147
"8746","ENST00000297632.8","X3",1.76663516351671,2.03472985114242
"8747","ENST00000297632.8","X4",3.91699591172795,3.81456679217957
"8748","ENST00000297632.8","X5",1.99549076071887,1.69286447499392
"8749","ENST00000297661.9","(Intercept)",3.07502704678799,1.65643990347162
"8750","ENST00000297661.9","X1",0.962316225854816,2.3206320679933
"8751","ENST00000297661.9","X2",2.52457656390086,2.84051405060147
"8752","ENST00000297661.9","X3",2.28743118961615,2.26220723020327
"8753","ENST00000297661.9","X4",5.89827824608631,4.24102520170767
"8754","ENST00000297661.9","X5",1.99988166876343,1.88212221535716
"8755","ENST00000297668.11","(Intercept)",5.51102998327533,1.42033769600027
"8756","ENST00000297668.11","X1",2.91204877441982,1.98985861051156
"8757","ENST00000297668.11","X2",-6.49791936645606,2.43563872956215
"8758","ENST00000297668.11","X3",2.86074811770508,1.93976141149941
"8759","ENST00000297668.11","X4",-6.34288912880526,3.63652671675434
"8760","ENST00000297668.11","X5",-0.00497906625413776,1.61385216894897
"8761","ENST00000297689.4","(Intercept)",7.06286815798387,1.42383690696105
"8762","ENST00000297689.4","X1",0.11570049488713,1.99476092006788
"8763","ENST00000297689.4","X2",-0.113478441542769,2.44163928405211
"8764","ENST00000297689.4","X3",0.0345980745487275,1.94454029923261
"8765","ENST00000297689.4","X4",-0.30437762414213,3.64548583554861
"8766","ENST00000297689.4","X5",0.275905662045743,1.61782813129551
"8767","ENST00000297785.8","(Intercept)",2.78368696336536,1.61277444124034
"8768","ENST00000297785.8","X1",1.20372904115692,2.25945781608999
"8769","ENST00000297785.8","X2",1.78330248486317,2.76563517408201
"8770","ENST00000297785.8","X3",2.28757363271242,2.20257311721025
"8771","ENST00000297785.8","X4",-0.137445914477923,4.12922740851339
"8772","ENST00000297785.8","X5",2.21946392139725,1.83250753489873
"8773","ENST00000297991.6","(Intercept)",7.3056757315299,1.45258577902427
"8774","ENST00000297991.6","X1",0.131902494294036,2.03503739148632
"8775","ENST00000297991.6","X2",0.708555088446131,2.49093873334898
"8776","ENST00000297991.6","X3",0.000966101235446524,1.98380275970901
"8777","ENST00000297991.6","X4",0.671683182787422,3.7190923036645
"8778","ENST00000297991.6","X5",0.370749086194887,1.65049390483987
"8779","ENST00000298097.8","(Intercept)",5.48416474035287,1.41616806027899
"8780","ENST00000298097.8","X1",0.760256862233212,1.98401705215114
"8781","ENST00000298097.8","X2",-1.28660947440966,2.42848851009005
"8782","ENST00000298097.8","X3",1.4751994541847,1.93406692173481
"8783","ENST00000298097.8","X4",-2.60458163534444,3.62585109239947
"8784","ENST00000298097.8","X5",1.25525843967179,1.60911443955443
"8785","ENST00000298125.7","(Intercept)",5.06587699636726,1.40320043957674
"8786","ENST00000298125.7","X1",-0.0788130027076531,1.96584973054524
"8787","ENST00000298125.7","X2",0.647000931017523,2.4062512356013
"8788","ENST00000298125.7","X3",-0.0193274806460461,1.91635698535277
"8789","ENST00000298125.7","X4",0.274727080002564,3.59264976339915
"8790","ENST00000298125.7","X5",0.141821641146089,1.59438004022435
"8791","ENST00000298130.5","(Intercept)",2.76833529540287,1.61170039467118
"8792","ENST00000298130.5","X1",0.138025359626864,2.25795310293639
"8793","ENST00000298130.5","X2",3.67819108195708,2.76379336601864
"8794","ENST00000298130.5","X3",1.09652554689742,2.20110628710719
"8795","ENST00000298130.5","X4",5.80619997110806,4.12647749977353
"8796","ENST00000298130.5","X5",0.940601576338684,1.8312871544286
"8797","ENST00000298198.5","(Intercept)",4.67705990485415,1.52065489868695
"8798","ENST00000298198.5","X1",-1.81351918954961,2.13040057465899
"8799","ENST00000298198.5","X2",-1.77036134451118,2.60766575158169
"8800","ENST00000298198.5","X3",-0.349590559318435,2.07676505452681
"8801","ENST00000298198.5","X4",-4.12154179203725,3.89337140147085
"8802","ENST00000298198.5","X5",1.32599938015028,1.72783712871924
"8803","ENST00000298251.5","(Intercept)",1.78304505533701,1.64829632459984
"8804","ENST00000298251.5","X1",1.65653689216564,2.30922311181053
"8805","ENST00000298251.5","X2",1.07218310015427,2.82654919129145
"8806","ENST00000298251.5","X3",0.582711826186954,2.25108550887497
"8807","ENST00000298251.5","X4",2.19544664051249,4.22017498966257
"8808","ENST00000298251.5","X5",2.19420261957317,1.8728691113508
"8809","ENST00000298289.7","(Intercept)",5.74923130883904,1.40790675032525
"8810","ENST00000298289.7","X1",0.43792957498585,1.97244315758237
"8811","ENST00000298289.7","X2",0.679595631568599,2.41432176190268
"8812","ENST00000298289.7","X3",0.444695877409175,1.9227844145523
"8813","ENST00000298289.7","X4",0.302341220872381,3.60469945047179
"8814","ENST00000298289.7","X5",0.926668322441305,1.59972756414814
"8815","ENST00000298295.4","(Intercept)",5.69371769003021,1.54991167205216
"8816","ENST00000298295.4","X1",-0.674245058020371,2.17138860346405
"8817","ENST00000298295.4","X2",-1.44875352991062,2.65783616563957
"8818","ENST00000298295.4","X3",0.849406906012591,2.1167211580356
"8819","ENST00000298295.4","X4",-2.89701093974102,3.96827826220422
"8820","ENST00000298295.4","X5",-3.04494364953253,1.76108000278001
"8821","ENST00000298316.7","(Intercept)",6.23147566422184,1.4114357281718
"8822","ENST00000298316.7","X1",0.67514281735719,1.97738716982259
"8823","ENST00000298316.7","X2",0.781009218759494,2.42037336156314
"8824","ENST00000298316.7","X3",0.326676061588149,1.92760395505177
"8825","ENST00000298316.7","X4",1.43803307696413,3.61373478218057
"8826","ENST00000298316.7","X5",0.183454720404525,1.60373734898162
"8827","ENST00000298510.4","(Intercept)",5.82703074332353,1.40235998452019
"8828","ENST00000298510.4","X1",-0.279744754988789,1.9646722734266
"8829","ENST00000298510.4","X2",-1.02518355332427,2.40480999744226
"8830","ENST00000298510.4","X3",0.274553785924912,1.91520917220143
"8831","ENST00000298510.4","X4",-0.663196688081064,3.59049792494834
"8832","ENST00000298510.4","X5",-0.720332643948263,1.59342507703515
"8833","ENST00000298523.9","(Intercept)",5.02166520305795,1.40824784025807
"8834","ENST00000298523.9","X1",2.40545014750012,1.9729210162928
"8835","ENST00000298523.9","X2",0.134900200548496,2.41490667340154
"8836","ENST00000298523.9","X3",0.997972432121938,1.92325024256729
"8837","ENST00000298523.9","X4",1.18440531844178,3.6055727516994
"8838","ENST00000298523.9","X5",1.339154618777,1.6001151260142
"8839","ENST00000298556.8","(Intercept)",3.48843893041723,1.52352565625324
"8840","ENST00000298556.8","X1",0.349729341596086,2.13442243627546
"8841","ENST00000298556.8","X2",-1.8164200903013,2.61258861487774
"8842","ENST00000298556.8","X3",1.06311614399691,2.08068566070697
"8843","ENST00000298556.8","X4",-0.649163105395662,3.90072147506006
"8844","ENST00000298556.8","X5",-0.158864638950048,1.7310990137892
"8845","ENST00000298573.9","(Intercept)",3.93544905164227,1.40438101377591
"8846","ENST00000298573.9","X1",1.03546044614829,1.96750368632081
"8847","ENST00000298573.9","X2",1.06316491892475,2.40827572051831
"8848","ENST00000298573.9","X3",0.553821580161742,1.91796930070664
"8849","ENST00000298573.9","X4",1.45921231201724,3.5956724175387
"8850","ENST00000298573.9","X5",1.15332641759419,1.59572146222371
"8851","ENST00000298690.5","(Intercept)",6.37138467816993,1.68290815413702
"8852","ENST00000298690.5","X1",0.339356747230056,2.35771344423222
"8853","ENST00000298690.5","X2",1.2365636994107,2.88590262023948
"8854","ENST00000298690.5","X3",0.33502112647808,2.29835503604916
"8855","ENST00000298690.5","X4",1.13931538300874,4.30879253687134
"8856","ENST00000298690.5","X5",0.0316298982041161,1.91219664333644
"8857","ENST00000298694.9","(Intercept)",4.01711301516621,1.42238357248365
"8858","ENST00000298694.9","X1",4.66667759581377,1.99272483376815
"8859","ENST00000298694.9","X2",-2.53591605189384,2.43914706142778
"8860","ENST00000298694.9","X3",3.98337490490139,1.94255547397225
"8861","ENST00000298694.9","X4",-4.36884645123432,3.64176482633345
"8862","ENST00000298694.9","X5",4.33304398436841,1.61617678668558
"8863","ENST00000298767.10","(Intercept)",3.26210241796664,1.5956159041106
"8864","ENST00000298767.10","X1",3.30022091225112,2.2354191223712
"8865","ENST00000298767.10","X2",0.812075534234038,2.73621118731216
"8866","ENST00000298767.10","X3",3.45335093360717,2.17913962790993
"8867","ENST00000298767.10","X4",0.590817473724739,4.08529596962498
"8868","ENST00000298767.10","X5",1.96815438032637,1.81301122606963
"8869","ENST00000298875.9","(Intercept)",4.62167737082348,1.41728882637833
"8870","ENST00000298875.9","X1",0.81450730073965,1.98558721823166
"8871","ENST00000298875.9","X2",0.10977666423217,2.43041043423951
"8872","ENST00000298875.9","X3",1.22488393248378,1.93559755690484
"8873","ENST00000298875.9","X4",-1.71597298123691,3.62872061834035
"8874","ENST00000298875.9","X5",0.883592999122792,1.61038790487567
"8875","ENST00000298894.5","(Intercept)",5.17529351602316,1.41714199074998
"8876","ENST00000298894.5","X1",-2.3049040834058,1.98538150508314
"8877","ENST00000298894.5","X2",0.20473701904375,2.4301586359916
"8878","ENST00000298894.5","X3",0.33932297221807,1.93539702284417
"8879","ENST00000298894.5","X4",-4.24998425220505,3.62834467134763
"8880","ENST00000298894.5","X5",2.32237133418862,1.61022106356888
"8881","ENST00000298912.9","(Intercept)",2.67027769467547,1.49676124498071
"8882","ENST00000298912.9","X1",-0.386341034073406,2.09692614622001
"8883","ENST00000298912.9","X2",1.12294785950746,2.56669217992929
"8884","ENST00000298912.9","X3",1.84777792472595,2.04413338702294
"8885","ENST00000298912.9","X4",2.38384234527001,3.83219587236372
"8886","ENST00000298912.9","X5",1.33137870787925,1.70068807468334
"8887","ENST00000299045.8","(Intercept)",6.05135783227529,1.41738555057338
"8888","ENST00000299045.8","X1",-0.229468085369171,1.98572272647938
"8889","ENST00000299045.8","X2",0.230607352416232,2.43057629986161
"8890","ENST00000299045.8","X3",-0.27315256887907,1.93572965356159
"8891","ENST00000299045.8","X4",0.324782216478349,3.62896826375624
"8892","ENST00000299045.8","X5",-0.141452983238372,1.61049780729705
"8893","ENST00000299084.9","(Intercept)",2.39368664776455,1.61861836552571
"8894","ENST00000299084.9","X1",-1.68587145818955,2.26764501205836
"8895","ENST00000299084.9","X2",3.56137411143996,2.77565651503645
"8896","ENST00000299084.9","X3",1.24623690576842,2.21055419019902
"8897","ENST00000299084.9","X4",0.833471737316416,4.14418975644956
"8898","ENST00000299084.9","X5",2.55976661123248,1.83914766696709
"8899","ENST00000299138.12","(Intercept)",5.54783269194611,1.53573758264211
"8900","ENST00000299138.12","X1",1.14587675099606,2.15153104850498
"8901","ENST00000299138.12","X2",-1.557835155363,2.63353000153464
"8902","ENST00000299138.12","X3",0.736653541254233,2.09736354205584
"8903","ENST00000299138.12","X4",-2.96088497703613,3.93198798069548
"8904","ENST00000299138.12","X5",-0.0689014872426326,1.74497475893434
"8905","ENST00000299157.5","(Intercept)",2.23187932290546,1.57143025597805
"8906","ENST00000299157.5","X1",0.473507748230916,2.20153561683384
"8907","ENST00000299157.5","X2",3.0807405929466,2.69473689464423
"8908","ENST00000299157.5","X3",2.82954527570168,2.14610918233932
"8909","ENST00000299157.5","X4",-0.60114324542271,4.02337283976388
"8910","ENST00000299157.5","X5",4.57145039327872,1.78553039471096
"8911","ENST00000299163.7","(Intercept)",3.36513696679855,1.40178161068162
"8912","ENST00000299163.7","X1",0.00596453720874819,1.96386198572812
"8913","ENST00000299163.7","X2",2.69013032411714,2.40381818420986
"8914","ENST00000299163.7","X3",0.064282968509145,1.91441928451724
"8915","ENST00000299163.7","X4",3.88547955376988,3.58901709970366
"8916","ENST00000299163.7","X5",0.0178982460828816,1.59276790242346
"8917","ENST00000299204.6","(Intercept)",1.9745566970458,1.40866010864086
"8918","ENST00000299204.6","X1",1.13975736181083,1.97349859428263
"8919","ENST00000299204.6","X2",3.24550922633646,2.41561364389379
"8920","ENST00000299204.6","X3",1.60119430754554,1.92381327930311
"8921","ENST00000299204.6","X4",5.21978177214498,3.60662829292224
"8922","ENST00000299204.6","X5",1.26345528745159,1.60058356406638
"8923","ENST00000299237.3","(Intercept)",4.59599193087314,1.42211775513628
"8924","ENST00000299237.3","X1",-0.679598369936415,1.99235243012149
"8925","ENST00000299237.3","X2",0.366152976774953,2.43869122967166
"8926","ENST00000299237.3","X3",0.445737676998366,1.94219244605685
"8927","ENST00000299237.3","X4",-0.115687236925564,3.64108424742028
"8928","ENST00000299237.3","X5",-2.02159417217501,1.61587475294825
"8929","ENST00000299314.12","(Intercept)",5.19797008088768,1.42817596895146
"8930","ENST00000299314.12","X1",0.0901165847469496,2.0008398405158
"8931","ENST00000299314.12","X2",-0.553986960427591,2.44908004089717
"8932","ENST00000299314.12","X3",1.45549333069732,1.95046617519493
"8933","ENST00000299314.12","X4",-6.73275974342645,3.65659524628819
"8934","ENST00000299314.12","X5",2.97898680543329,1.62275837050844
"8935","ENST00000299339.3","(Intercept)",1.54455193890743,1.62727028520769
"8936","ENST00000299339.3","X1",3.15633900226298,2.27976614136805
"8937","ENST00000299339.3","X2",3.99933965895517,2.79049309278965
"8938","ENST00000299339.3","X3",2.57502683134735,2.22237015479797
"8939","ENST00000299339.3","X4",8.40560787246106,4.16634148639614
"8940","ENST00000299339.3","X5",1.43792315858382,1.84897837087902
"8941","ENST00000299413.7","(Intercept)",2.20107830464869,1.40813720348941
"8942","ENST00000299413.7","X1",-1.4628948094071,1.9727660168674
"8943","ENST00000299413.7","X2",1.89147233046574,2.41471695007065
"8944","ENST00000299413.7","X3",2.27971664519,1.92309914544782
"8945","ENST00000299413.7","X4",3.29315404544026,3.60528948556753
"8946","ENST00000299413.7","X5",-1.77609371339532,1.5999894154951
"8947","ENST00000299424.9","(Intercept)",5.96024815600977,1.4113308625537
"8948","ENST00000299424.9","X1",-0.447808267279625,1.97724025563893
"8949","ENST00000299424.9","X2",-0.817068888161898,2.42019353477857
"8950","ENST00000299424.9","X3",0.0704666817742196,1.92746073961788
"8951","ENST00000299424.9","X4",-0.996783328098266,3.6134662920722
"8952","ENST00000299424.9","X5",-0.640665091173117,1.60361819590577
"8953","ENST00000299468.12","(Intercept)",6.89954513822033,1.46253301161705
"8954","ENST00000299468.12","X1",-0.523542835379931,2.04897322271945
"8955","ENST00000299468.12","X2",-1.09470872523751,2.50799655348794
"8956","ENST00000299468.12","X3",-0.4771224377515,1.99738773882281
"8957","ENST00000299468.12","X4",-0.495358167323907,3.7445604561914
"8958","ENST00000299468.12","X5",-1.0115079252182,1.66179640208409
"8959","ENST00000299502.9","(Intercept)",6.37142061640331,1.48724599219215
"8960","ENST00000299502.9","X1",-0.672830336813048,2.08359550819933
"8961","ENST00000299502.9","X2",0.964203447126767,2.55037513203382
"8962","ENST00000299502.9","X3",-0.0578759429942105,2.03113836461954
"8963","ENST00000299502.9","X4",0.382173738890115,3.80783372871316
"8964","ENST00000299502.9","X5",0.406482242016895,1.68987641250318
"8965","ENST00000299505.8","(Intercept)",5.10401418704481,1.42383651024517
"8966","ENST00000299505.8","X1",1.99737559912152,1.99476036427857
"8967","ENST00000299505.8","X2",-2.34510990231912,2.44163860375153
"8968","ENST00000299505.8","X3",3.102208363684,1.94453975743599
"8969","ENST00000299505.8","X4",-4.51716588028866,3.64548481982685
"8970","ENST00000299505.8","X5",-1.93922074597759,1.61782768052891
"8971","ENST00000299563.5","(Intercept)",6.39539195865893,1.52251510189139
"8972","ENST00000299563.5","X1",-0.230344970119086,2.13300667416201
"8973","ENST00000299563.5","X2",0.266616081047584,2.61085568520266
"8974","ENST00000299563.5","X3",-0.32096177821858,2.07930554218949
"8975","ENST00000299563.5","X4",0.0374201092440513,3.89813412703295
"8976","ENST00000299563.5","X5",-0.336572996842078,1.72995077604736
"8977","ENST00000299608.7","(Intercept)",0.0602905766197836,1.65823327624466
"8978","ENST00000299608.7","X1",3.12415378898077,2.3231445396853
"8979","ENST00000299608.7","X2",2.89230840320116,2.84358938134489
"8980","ENST00000299608.7","X3",4.806245764892,2.2646564472531
"8981","ENST00000299608.7","X4",4.5524922695126,4.24561681961699
"8982","ENST00000299608.7","X5",0.652283312584812,1.88415992691522
"8983","ENST00000299633.7","(Intercept)",3.67060092866251,1.40939939434506
"8984","ENST00000299633.7","X1",2.11456480030795,1.97453431559615
"8985","ENST00000299633.7","X2",0.32566632157592,2.41688139373838
"8986","ENST00000299633.7","X3",1.37533597803729,1.92482292502689
"8987","ENST00000299633.7","X4",-3.76623268089542,3.60852110490789
"8988","ENST00000299633.7","X5",1.97081944622998,1.60142357404469
"8989","ENST00000299663.8","(Intercept)",2.56052960581376,1.40730380606933
"8990","ENST00000299663.8","X1",3.49617045476554,1.97159844732602
"8991","ENST00000299663.8","X2",2.84744226454082,2.41328781456353
"8992","ENST00000299663.8","X3",3.19740174137518,1.92196097094153
"8993","ENST00000299663.8","X4",5.72348662699167,3.60315571696283
"8994","ENST00000299663.8","X5",1.50594594626758,1.59904247151284
"8995","ENST00000299665.3","(Intercept)",6.01535833331158,1.42824434003307
"8996","ENST00000299665.3","X1",0.0335769334215092,2.00093562674032
"8997","ENST00000299665.3","X2",-5.8251607338669,2.44919728572903
"8998","ENST00000299665.3","X3",2.63990102020604,1.9505595498805
"8999","ENST00000299665.3","X4",-6.32861206589438,3.65677029850685
"9000","ENST00000299665.3","X5",1.30355319867786,1.6228360568352
"9001","ENST00000299698.12","(Intercept)",7.49659615473492,1.42926275944575
"9002","ENST00000299698.12","X1",0.0670231597155439,2.00236240759894
"9003","ENST00000299698.12","X2",0.417380815272841,2.45094370263499
"9004","ENST00000299698.12","X3",0.0674904315822324,1.95195040973235
"9005","ENST00000299698.12","X4",0.580409775621495,3.6593777836236
"9006","ENST00000299698.12","X5",-0.526306596589075,1.62399323120484
"9007","ENST00000299705.10","(Intercept)",5.34840099705473,1.6476528654901
"9008","ENST00000299705.10","X1",0.146861109224755,2.30832164122813
"9009","ENST00000299705.10","X2",0.880400068221513,2.82544576783591
"9010","ENST00000299705.10","X3",-0.0324666492191329,2.25020673395091
"9011","ENST00000299705.10","X4",1.06953732232762,4.21852752494325
"9012","ENST00000299705.10","X5",0.119755939916955,1.87213798389935
"9013","ENST00000299906.5","(Intercept)",5.27402491235564,1.49958817430016
"9014","ENST00000299906.5","X1",-0.936845545867101,2.10088660552731
"9015","ENST00000299906.5","X2",-4.03453051653507,2.57153988520079
"9016","ENST00000299906.5","X3",1.00736274594847,2.04799413677447
"9017","ENST00000299906.5","X4",-8.79246917132041,3.83943373137819
"9018","ENST00000299906.5","X5",0.102496780894566,1.70390016010959
"9019","ENST00000299977.9","(Intercept)",4.18594902470191,1.49145796843086
"9020","ENST00000299977.9","X1",0.915660408044262,2.08949638459617
"9021","ENST00000299977.9","X2",0.378421554483651,2.55759795832638
"9022","ENST00000299977.9","X3",0.997234482290463,2.03689067901422
"9023","ENST00000299977.9","X4",0.993922852786543,3.81861775857136
"9024","ENST00000299977.9","X5",0.0696118198275443,1.69466225111574
"9025","ENST00000299980.9","(Intercept)",6.55940075330455,1.68431049799022
"9026","ENST00000299980.9","X1",0.492164624190167,2.35967809390607
"9027","ENST00000299980.9","X2",-0.549513413559199,2.88830740257444
"9028","ENST00000299980.9","X3",0.595878313403349,2.30027022319075
"9029","ENST00000299980.9","X4",-1.62237426082839,4.31238299349487
"9030","ENST00000299980.9","X5",0.719128611665221,1.91379005008434
"9031","ENST00000300026.4","(Intercept)",2.19544204449328,1.43514268329487
"9032","ENST00000300026.4","X1",0.643463851085261,2.01060003808166
"9033","ENST00000300026.4","X2",4.32368567065255,2.46102677674766
"9034","ENST00000300026.4","X3",1.85181163357853,1.95998064748299
"9035","ENST00000300026.4","X4",7.43262465000744,3.67443230215818
"9036","ENST00000300026.4","X5",1.92464834364755,1.6306742676118
"9037","ENST00000300030.8","(Intercept)",4.53729070488939,1.43007707569065
"9038","ENST00000300030.8","X1",0.66399863636003,2.0035032448774
"9039","ENST00000300030.8","X2",-1.45520715477947,2.45234011715654
"9040","ENST00000300030.8","X3",0.4219482847853,1.95306252499414
"9041","ENST00000300030.8","X4",-5.74159521868451,3.66146269821033
"9042","ENST00000300030.8","X5",3.15639682643248,1.62491849428963
"9043","ENST00000300060.7","(Intercept)",3.93085796751333,1.68696914869749
"9044","ENST00000300060.7","X1",1.75662965673496,2.36340279896537
"9045","ENST00000300060.7","X2",2.67808304653013,2.89286653851039
"9046","ENST00000300060.7","X3",2.07584028367837,2.30390115410468
"9047","ENST00000300060.7","X4",4.97384729216479,4.31919000449989
"9048","ENST00000300060.7","X5",1.27273327500572,1.91681092971212
"9049","ENST00000300061.3","(Intercept)",3.57819486597951,1.41526521093214
"9050","ENST00000300061.3","X1",0.937729223599514,1.98275218214742
"9051","ENST00000300061.3","X2",2.67629260700756,2.42694027628457
"9052","ENST00000300061.3","X3",1.55000229701078,1.93283389642798
"9053","ENST00000300061.3","X4",5.30668661446609,3.62353950426077
"9054","ENST00000300061.3","X5",-0.999796272076024,1.60808858114009
"9055","ENST00000300086.5","(Intercept)",2.04514756805361,1.48885358748566
"9056","ENST00000300086.5","X1",2.6431348277136,2.08584771015526
"9057","ENST00000300086.5","X2",3.6358342802575,2.55313188584621
"9058","ENST00000300086.5","X3",2.15963981806161,2.03333386455202
"9059","ENST00000300086.5","X4",7.04995797871631,3.81194969581805
"9060","ENST00000300086.5","X5",1.03679332404774,1.69170303525531
"9061","ENST00000300087.7","(Intercept)",5.29521571199933,1.41340190209804
"9062","ENST00000300087.7","X1",0.528763867944073,1.9801417317327
"9063","ENST00000300087.7","X2",-2.4892688740012,2.42374501703443
"9064","ENST00000300087.7","X3",0.461926755877152,1.93028916739328
"9065","ENST00000300087.7","X4",-3.6691165188909,3.6187688272761
"9066","ENST00000300087.7","X5",1.42668333100868,1.60597140505457
"9067","ENST00000300107.7","(Intercept)",2.97382369768435,1.45994158371305
"9068","ENST00000300107.7","X1",5.20526586724651,2.04534269517461
"9069","ENST00000300107.7","X2",0.376713429696644,2.50355269328086
"9070","ENST00000300107.7","X3",3.32047158654047,1.99384861438569
"9071","ENST00000300107.7","X4",-1.35835514495644,3.73792555743879
"9072","ENST00000300107.7","X5",4.56448475373374,1.65885190405708
"9073","ENST00000300134.8","(Intercept)",1.40785090712961,1.41401420928026
"9074","ENST00000300134.8","X1",2.56558387111401,1.98099955922136
"9075","ENST00000300134.8","X2",4.68547163950257,2.42479502020733
"9076","ENST00000300134.8","X3",1.63062528977876,1.9311253979935
"9077","ENST00000300134.8","X4",10.9389250415574,3.62033653292333
"9078","ENST00000300134.8","X5",1.29020267996539,1.60666713627178
"9079","ENST00000300141.11","(Intercept)",2.73159784253537,1.58670565667378
"9080","ENST00000300141.11","X1",1.00113518033973,2.22293608215205
"9081","ENST00000300141.11","X2",1.9759138308384,2.72093162118629
"9082","ENST00000300141.11","X3",0.821509816779784,2.1669708639649
"9083","ENST00000300141.11","X4",1.05562597362454,4.06248283655941
"9084","ENST00000300141.11","X5",3.08217971892156,1.8028869984354
"9085","ENST00000300146.10","(Intercept)",6.44070735348909,1.40371304659406
"9086","ENST00000300146.10","X1",-1.96915763868477,1.96656788052471
"9087","ENST00000300146.10","X2",-0.0732808430263853,2.40713026986755
"9088","ENST00000300146.10","X3",0.18352712136844,1.91705705500117
"9089","ENST00000300146.10","X4",-3.21917935738836,3.5939622041792
"9090","ENST00000300146.10","X5",0.755201137678153,1.59496248758814
"9091","ENST00000300176.9","(Intercept)",6.13334675520629,1.44657207031606
"9092","ENST00000300176.9","X1",1.23617714000912,2.0266123316658
"9093","ENST00000300176.9","X2",-0.94857461811129,2.48062624084859
"9094","ENST00000300176.9","X3",0.653103727376638,1.97558981139043
"9095","ENST00000300176.9","X4",-1.86310835154669,3.70369525235355
"9096","ENST00000300176.9","X5",0.452102122402132,1.6436608560026
"9097","ENST00000300181.7","(Intercept)",5.96428992995452,1.43820392373427
"9098","ENST00000300181.7","X1",-1.00248672546164,2.01488876157632
"9099","ENST00000300181.7","X2",-0.695591619086171,2.46627628592826
"9100","ENST00000300181.7","X3",1.86403929419655,1.96416139695714
"9101","ENST00000300181.7","X4",-3.98365598945332,3.68227007389066
"9102","ENST00000300181.7","X5",2.28292508693354,1.6341525879695
"9103","ENST00000300209.13","(Intercept)",-0.219592177589855,1.99229389481548
"9104","ENST00000300209.13","X1",3.2897662122637,2.79115535159847
"9105","ENST00000300209.13","X2",1.65430964717716,3.41644679610186
"9106","ENST00000300209.13","X3",3.10899092718465,2.72088449698387
"9107","ENST00000300209.13","X4",6.54591762600178,5.10092071521116
"9108","ENST00000300209.13","X5",1.97535098428662,2.26373476701075
"9109","ENST00000300278.8","(Intercept)",6.60670485217141,1.4736990454438
"9110","ENST00000300278.8","X1",-4.60957107386358,2.06461656487533
"9111","ENST00000300278.8","X2",-1.27426473234656,2.52714441143793
"9112","ENST00000300278.8","X3",-1.95760394526172,2.01263724011931
"9113","ENST00000300278.8","X4",-3.10464897272588,3.77314913650701
"9114","ENST00000300278.8","X5",0.825337954494474,1.67448375661999
"9115","ENST00000300413.10","(Intercept)",0.883160635782279,1.42828285915253
"9116","ENST00000300413.10","X1",4.46501767237632,2.00098959109101
"9117","ENST00000300413.10","X2",3.64111897396173,2.44926333949881
"9118","ENST00000300413.10","X3",1.44871086552255,1.95061215561062
"9119","ENST00000300413.10","X4",4.71422853165217,3.65686891998778
"9120","ENST00000300413.10","X5",3.32010611343839,1.62287982400736
"9121","ENST00000300452.8","(Intercept)",1.35034517787477,1.45500178294001
"9122","ENST00000300452.8","X1",-0.31794929806172,2.03842215428485
"9123","ENST00000300452.8","X2",3.14707624374509,2.49508177111002
"9124","ENST00000300452.8","X3",-0.00420882029965623,1.98710230683713
"9125","ENST00000300452.8","X4",4.98532458726332,3.7252780599196
"9126","ENST00000300452.8","X5",-0.443701228949013,1.65323907816773
"9127","ENST00000300456.5","(Intercept)",2.1948085846553,1.5955024530163
"9128","ENST00000300456.5","X1",-1.85780316669277,2.23526018014394
"9129","ENST00000300456.5","X2",3.43755298313758,2.73601663788918
"9130","ENST00000300456.5","X3",1.5171129020513,2.17898468725361
"9131","ENST00000300456.5","X4",-0.408701025790046,4.08500549790362
"9132","ENST00000300456.5","X5",-0.339093433530482,1.81288231778597
"9133","ENST00000300574.3","(Intercept)",8.52136627185749,1.75379197663193
"9134","ENST00000300574.3","X1",-3.24576596104089,2.45701995770058
"9135","ENST00000300574.3","X2",-2.66641560435273,3.00745637738765
"9136","ENST00000300574.3","X3",1.06729923604139,2.39516138285133
"9137","ENST00000300574.3","X4",-9.97611834063589,4.49027818990604
"9138","ENST00000300574.3","X5",3.7486850906048,1.99273806035223
"9139","ENST00000300648.7","(Intercept)",2.44961770283389,1.430234596344
"9140","ENST00000300648.7","X1",0.66715743684485,2.00372392748639
"9141","ENST00000300648.7","X2",4.72487834225172,2.45261023841366
"9142","ENST00000300648.7","X3",0.971735670939609,1.95327765164024
"9143","ENST00000300648.7","X4",8.2501103546155,3.66186600234422
"9144","ENST00000300648.7","X5",-0.324422683531637,1.62509747640689
"9145","ENST00000300651.11","(Intercept)",2.82350938930069,1.43726833875454
"9146","ENST00000300651.11","X1",3.86973979711334,2.01357802974612
"9147","ENST00000300651.11","X2",-1.52551572504947,2.46467191605351
"9148","ENST00000300651.11","X3",3.45271496675973,1.96288366445312
"9149","ENST00000300651.11","X4",-1.47800396069099,3.67987467187875
"9150","ENST00000300651.11","X5",-0.194776732391152,1.63308953384298
"9151","ENST00000300688.8","(Intercept)",5.37661862692281,1.47961790237808
"9152","ENST00000300688.8","X1",1.59931217549819,2.07290873966463
