Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Autodegradation of the E3 Ubiquitin Ligase COP1	8/39	0.001397129021120557	0.00834242383008448	0	0	4.280460423475913	28.136903943826397	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	8/39	0.001397129021120557	0.00834242383008448	0	0	4.280460423475913	28.136903943826397	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Ubiquitin-dependent Degradation of Cyclin D	8/39	0.001397129021120557	0.00834242383008448	0	0	4.280460423475913	28.136903943826397	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
p53-Independent DNA Damage Response	8/39	0.001397129021120557	0.00834242383008448	0	0	4.280460423475913	28.136903943826397	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
p53-Independent G1 S DNA Damage Checkpoint	8/39	0.001397129021120557	0.00834242383008448	0	0	4.280460423475913	28.136903943826397	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Complex IV Assembly	9/48	0.0014023454835942718	0.008343451186564481	0	0	3.8294668294668295	25.158100126272988	PET100;COX4I1;COX7A2;MT-CO2;MT-CO3;COX5B;COX6A1;HIGD1A;RAB5IF
TNFR2 Non-Canonical NF-kB Pathway	13/88	0.0014304918543172486	0.008480406906956018	0	0	2.881014749262537	18.869888727298605	TNFRSF9;NFKB2;PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;TNFSF8;LTBR;BTRC;RPS27A;UBA52
Hedgehog 'Off' State	14/99	0.00147109841610994	0.008689988500878003	0	0	2.7385817746053247	17.860334557235962	PTCH1;TUBA4A;PSMB6;PSMB7;TUBB6;UBB;PSMA2;PSMD2;PSMC1;GNAS;BTRC;PRKACA;RPS27A;UBA52
Costimulation by the CD28 Family	12/78	0.0015064060079439214	0.008866888032524008	0	0	3.0208182621975723	19.62936344005285	CD86;CDC42;PPP2CA;CD274;PPP2CB;PAK1;MAP3K8;CSK;GRB2;PTPN6;HLA-DQA1;HLA-DRB1
mRNA 3'-End Processing	10/58	0.0015174758540485674	0.008900372562398335	0	0	3.4585539864666077	22.448460385918	DDX39B;RBM8A;PABPN1;EIF4A3;MAGOH;SRSF1;SRSF5;SLU7;SRSF7;SRSF11
Endosomal Sorting Complex Required For Transport (ESCRT)	7/31	0.0015318372494519713	0.008921333840118171	0	0	4.835350645539906	31.339297442454924	TSG101;UBB;CHMP2B;RPS27A;CHMP7;UBA52;CHMP5
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	7/31	0.0015318372494519713	0.008921333840118171	0	0	4.835350645539906	31.339297442454924	PPP2CA;NFKBIA;CAPNS1;PPP2R2A;ITGA5;RELA;NFKB1
Regulation of APC C Activators Between G1 S and Early Anaphase	11/68	0.0015428435059213405	0.008953905820329464	0	0	3.2050089889033537	20.74963886061887	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;BTRC;RPS27A;UBA52;ANAPC1
VLDLR Internalisation and Degradation	5/16	0.001553576375410764	0.008984668968284629	0	0	7.527560313149065	48.68220543949086	UBB;NR1H2;AP2S1;RPS27A;UBA52
Generic Transcription Pathway	95/1230	0.0015927357640548032	0.009179041650685173	0	0	1.415400006725628	9.118434485170058	GPI;CDKN1A;SPI1;PHF20;COX4I1;UBE2D3;PTEN;SLC2A3;BRCA1;CHD3;COX6A1;MED15;LGALS3;CCND3;PSMD2;HNF4A;CDC27;NELFCD;PRKACA;YAF2;LBR;RNF111;H3-3A;ZNF562;CNOT6L;SMARCC2;CR1;H2AC6;ARID1A;YWHAZ;RUNX1;H2BC12;RRAGA;NCOR1;PSMA2;DDIT3;KAT6A;DDIT4;RARA;MT-CO2;MT-CO3;ITGA5;UBA52;ANAPC1;ZNF552;ZNF350;CBFB;KMT2B;HTT;FURIN;COX7A2;TXN;COX5B;FOXO1;RELA;HSPD1;PSMB6;PPP2CA;PSMB7;PPP2CB;GRIN2A;UBB;PLAGL1;SPP1;ZKSCAN3;PMAIP1;RPS27A;SKIL;ZNF785;MAPK3;ZNF264;PLK3;PRELID1;PHC2;AUTS2;NFYA;BRPF3;TAF13;NR1H2;NR1D2;FBXO32;PRDX6;NFKB1;ESR2;TNRC6C;NR4A1;CNOT1;PSMC1;CCNG1;LAMTOR2;ZNF655;ZNF354A;LAMTOR3;ZNF774;ZNF333
Beta-catenin Independent WNT Signaling	17/134	0.0016589121083325235	0.00950180891520602	0	0	2.418211352491992	15.480405466058938	ARRB2;PSMB6;TNRC6C;PPP3CA;PSMB7;UBB;GNG5;PSMA2;PSMD2;GNB2;PSMC1;GNB1;AP2S1;DVL3;RPS27A;UBA52;PLCB2
Regulation of Apoptosis	8/40	0.0016602314247246312	0.00950180891520602	0	0	4.14647577092511	26.540754957081646	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Interleukin-21 Signaling	4/10	0.0016873469922941992	0.00959062517269624	0	0	11.033655253146035	70.44545117172702	STAT5B;STAT3;IL2RG;JAK1
MAPK3 (ERK1) Activation	4/10	0.0016873469922941992	0.00959062517269624	0	0	11.033655253146035	70.44545117172702	MAP2K1;TYK2;JAK1;MAPK3
Maturation of Protein E 9683683	3/5	0.0017063425230815668	0.009599627663867046	0	0	24.80921052631579	158.11909864481785	UBB;RPS27A;UBA52
Maturation of Protein E 9694493	3/5	0.0017063425230815668	0.009599627663867046	0	0	24.80921052631579	158.11909864481785	UBB;RPS27A;UBA52
Regulation of HMOX1 Expression and Activity	3/5	0.0017063425230815668	0.009599627663867046	0	0	24.80921052631579	158.11909864481785	HM13;HMOX1;NFE2L2
Antiviral Mechanism by IFN-stimulated Genes	19/158	0.00173036788273611	0.009696508672466669	0	0	2.276312757623083	14.476031709040965	EIF4A1;EIF4E3;NUP188;UBA7;FANCL;EIF4A3;MX1;STAT3;TUBA4A;PPP2CA;PPP2CB;TUBB6;UBB;NUP98;RPS27A;UBA52;EIF4G2;JAK1;MAPK3
RHOQ GTPase Cycle	10/59	0.0017352881300182188	0.009696508672466669	0	0	3.3877911270421674	21.534771454901367	CDC42;GIT2;ARHGAP32;PAK1;OPHN1;TRIP10;STOM;WWP2;CDC42BPB;RAB7A
Cellular Response to Heat Stress	14/101	0.0017868130856745295	0.009884278779575761	0	0	2.6753408061248383	16.927741790313586	NUP188;HSPA5;HSBP1;HSPB8;PTGES3;CCAR2;EEF1A1;DNAJB1;UBB;DNAJB6;AKT1S1;HSF1;NUP98;MAPK3
Leishmania Infection	26/245	0.0017868194408060174	0.009884278779575761	0	0	1.9809584544380536	12.534154260955159	CYFIP2;NCKAP1;WIPF1;ARPC1B;WAS;FURIN;TXN;RELA;CDC42;GNG5;HMOX1;DVL3;PRKACA;MAPK3;IL18;MYO9B;BAIAP2;NFKB1;NFKB2;FGR;FCGR2A;GNB2;GNB1;DPEP2;GNAS;GRB2
Parasitic Infection Pathways	26/245	0.0017868194408060174	0.009884278779575761	0	0	1.9809584544380536	12.534154260955159	CYFIP2;NCKAP1;WIPF1;ARPC1B;WAS;FURIN;TXN;RELA;CDC42;GNG5;HMOX1;DVL3;PRKACA;MAPK3;IL18;MYO9B;BAIAP2;NFKB1;NFKB2;FGR;FCGR2A;GNB2;GNB1;DPEP2;GNAS;GRB2
Regulation of Necroptotic Cell Death	7/32	0.0018653284805304853	0.010284177689324743	0	0	4.64169014084507	29.169857424374786	UBB;MLKL;CDC37;FLOT1;CFLAR;RPS27A;UBA52
SCF(Skp2)-mediated Degradation of P27 P21	9/50	0.001891290695184037	0.01039267378682524	0	0	3.6422764227642275	22.83887892207724	PSMB6;PSMB7;CDKN1A;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
mTORC1-mediated Signalling	6/24	0.0019000967125316077	0.010406489942143307	0	0	5.523013778950454	34.60637860842737	RRAGA;RPS6;AKT1S1;EIF4EBP1;LAMTOR2;LAMTOR3
Signaling by RAF1 Mutants	8/41	0.00196100916927678	0.010704650712817804	0	0	4.020611400347083	25.06568179573984	CNKSR2;MAP2K1;RAP1A;CSK;BRAF;ARRB2;RAF1;MAPK3
CDK-mediated Phosphorylation and Removal of Cdc6	10/60	0.0019777036084543034	0.010724989404535796	0	0	3.3198587819947045	20.66883955381537	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	10/60	0.0019777036084543034	0.010724989404535796	0	0	3.3198587819947045	20.66883955381537	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
Signaling by NOTCH	23/209	0.0020006694987294293	0.01081407631012574	0	0	2.0614103302611366	12.810167392285654	H2AC6;WWP2;FURIN;PSEN1;ARRB2;YWHAZ;RUNX1;NOTCH2NLB;APH1A;PSMB6;H2BC12;TNRC6C;PSMB7;NCOR1;UBB;ELF3;PSMA2;PSMD2;PSMC1;TMED2;RPS27A;UBA52;H3-3A
Fc Epsilon Receptor (FCERI) Signaling	22/197	0.002058462675269758	0.011090219103896352	0	0	2.095088568879827	12.959790172502244	ITK;MAP2K4;FCER1G;UBE2D2;RELA;NFKB1;PSMB6;NFKBIA;PPP3CA;PSMB7;PAK1;UBB;PSMA2;PSMD2;PSMC1;GRB2;LCP2;UBE2V1;BTRC;RPS27A;UBA52;MAPK3
RIP-mediated NFkB Activation via ZBP1	5/17	0.002098186854976356	0.011231071385536869	0	0	6.89989748096075	42.549471593897124	NFKBIA;NKIRAS1;NFKB1;RELA;NFKB2
The NLRP3 Inflammasome	5/17	0.002098186854976356	0.011231071385536869	0	0	6.89989748096075	42.549471593897124	HMOX1;TXN;NFKB1;RELA;NFKB2
Signaling by WNT	29/287	0.002129132092622804	0.011359949939348768	0	0	1.8766474607879977	11.545211840850106	CTBP2;TNKS;CUL3;CHD8;ARRB2;PPP2CA;PSMB6;PPP3CA;PPP2CB;PSMB7;UBB;GNG5;PSMD2;AP2S1;DVL3;BTRC;RPS27A;H3-3A;H2AC6;CTNNBIP1;YWHAZ;H2BC12;TNRC6C;PSMA2;PSMC1;GNB2;GNB1;UBA52;PLCB2
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	9/51	0.002182199608495875	0.011605653223318897	0	0	3.555366591080877	21.785231170141053	NCOR1;UBB;UBE2D3;FURIN;RPS27A;UBA52;SKIL;RNF111;MAPK3
Host Interactions of HIV Factors	16/126	0.0022184951616193993	0.011760868581148994	0	0	2.4195531176897638	14.785710461930586	NUP188;HMGA1;PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;AP2S1;BANF1;NUP98;BTRC;SLC25A5;RPS27A;B2M;UBA52
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	10/61	0.0022466935751969674	0.011789610658241325	0	0	3.2545904504785144	19.8474548378049	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	10/61	0.0022466935751969674	0.011789610658241325	0	0	3.2545904504785144	19.8474548378049	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
Cristae Formation	7/33	0.0022524286384548115	0.011789610658241325	0	0	4.462926598049838	27.204868074198167	MT-ATP6;ATP5PD;ATP5MC2;ATP5MJ;ATP5F1C;ATP5MG;ATP5MF
TNFR1-induced NF-kappa-B Signaling Pathway	7/33	0.0022524286384548115	0.011789610658241325	0	0	4.462926598049838	27.204868074198167	CYLD;UBB;TNFAIP3;RBCK1;RPS27A;OTUD1;UBA52
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	17/138	0.0022816794096846517	0.011905040200689004	0	0	2.337771384114029	14.220297524368782	NUP188;STAT2;HLA-B;HLA-C;TYK2;IL17RA;NLRP12;TBK1;UBB;IRF7;PTPN6;NUP98;UBE2V1;RPS27A;B2M;UBA52;JAK1
FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis	8/42	0.0023030863732693726	0.011941394549804207	0	0	3.9021508162736462	23.699733094989142	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Vif-mediated Degradation of APOBEC3G	8/42	0.0023030863732693726	0.011941394549804207	0	0	3.9021508162736462	23.699733094989142	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Cellular Responses to Mechanical Stimuli	13/93	0.0023781421857394206	0.01219102157744257	0	0	2.700232300884956	16.313279794797413	PPP2R2A;RELA;NFKB1;PPP2CA;NFKBIA;CAPNS1;GNG5;GNB2;GNB1;GNAS;PKN2;ITGA5;PRKACA
Response of Endothelial Cells to Shear Stress	13/93	0.0023781421857394206	0.01219102157744257	0	0	2.700232300884956	16.313279794797413	PPP2R2A;RELA;NFKB1;PPP2CA;NFKBIA;CAPNS1;GNG5;GNB2;GNB1;GNAS;PKN2;ITGA5;PRKACA
NOTCH2 Activation and Transmission of Signal to the Nucleus	6/25	0.002380713403575544	0.01219102157744257	0	0	5.2320511040133315	31.603446500593236	APH1A;UBB;PSEN1;RPS27A;UBA52;NOTCH2NLB
NOTCH3 Activation and Transmission of Signal to the Nucleus	6/25	0.002380713403575544	0.01219102157744257	0	0	5.2320511040133315	31.603446500593236	APH1A;UBB;WWP2;PSEN1;RPS27A;UBA52
Signaling by NOTCH4	11/72	0.002471160313985356	0.012615120862135119	0	0	2.99420726409083	17.97442824316455	APH1A;PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;PSEN1;RPS27A;YWHAZ;UBA52
Hedgehog Ligand Biogenesis	9/52	0.002507618041104364	0.012653210603947073	0	0	3.47249907715024	20.79478974364599	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;P4HB;RPS27A;UBA52
Alpha-protein Kinase 1 Signaling Pathway	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	UBB;ALPK1;RPS27A;UBA52
Interleukin-6 Signaling	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	STAT3;TYK2;CBL;JAK1
Modulation by Mtb of Host Immune System	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	UBB;RPS27A;B2M;UBA52
Pexophagy	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	UBB;RPS27A;SQSTM1;UBA52
Regulated Proteolysis of p75NTR	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	APH1A;PSEN1;NFKB1;RELA
Regulation of TBK1, IKK?-mediated Activation of IRF3, IRF7 Upon TLR3 Ligation	4/11	0.0025321721341635315	0.012653210603947073	0	0	9.456917095196287	56.53986023234277	TBK1;UBB;RPS27A;UBA52
Transport of Mature Transcript to Cytoplasm	12/83	0.0025870696970843724	0.012888594213787807	0	0	2.8073373930586167	16.723952951522755	NXT1;NUP188;DDX39B;RBM8A;EIF4A3;MAGOH;SRSF1;NUP98;SRSF5;SLU7;SRSF7;SRSF11
RAC3 GTPase Cycle	13/94	0.002618768974463868	0.013007338990279994	0	0	2.6667540697039223	15.85398875871158	NCKAP1;GIT2;NCF2;BAIAP2;CDC42;ARHGAP32;PAK1;OPHN1;ARHGDIB;RAPGEF1;EMD;LBR;RAB7A
Aggrephagy	8/43	0.002690234838583319	0.013244926173293268	0	0	3.7904594084329766	22.432419366111226	DYNC1LI1;TUBB6;UBB;HSF1;UBE2V1;RPS27A;UBA52;TUBA4A
Hh Mutants Are Degraded by ERAD	8/43	0.002690234838583319	0.013244926173293268	0	0	3.7904594084329766	22.432419366111226	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Late Endosomal Microautophagy	7/34	0.0026986336882707566	0.013244926173293268	0	0	4.2974047991653626	25.419190966324813	TSG101;UBB;CHMP2B;HBB;RPS27A;CHMP7;UBA52
RIPK1-mediated Regulated Necrosis	7/34	0.0026986336882707566	0.013244926173293268	0	0	4.2974047991653626	25.419190966324813	UBB;MLKL;CDC37;FLOT1;CFLAR;RPS27A;UBA52
Transcriptional Regulation by RUNX2	14/106	0.002828804650549126	0.013842730449728564	0	0	2.529267916971541	14.841493844284525	CDKN1A;CBFB;RUNX1;PSMB6;LGALS3;PSMB7;UBB;PSMA2;PSMD2;PSMC1;ITGA5;RPS27A;UBA52;MAPK3
APC C Cdc20 Mediated Degradation of Mitotic Proteins	10/63	0.0028726795227324554	0.014015964397048617	0	0	3.131442655164949	18.3267996202451	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
RHOBTB GTPase Cycle	7/35	0.0032096267261476704	0.015613890014847783	0	0	4.143705985915493	23.791504912904102	DDX39B;ROCK2;CUL3;ACTN1;CDC37;RBBP6;HNRNPC
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	10/64	0.003234007186450673	0.015686357438092123	0	0	3.0732895296002094	17.622344489974676	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1
Metal Sequestration by Antimicrobial Proteins	3/6	0.0032676441135637627	0.015803167730510128	0	0	16.53859649122807	94.66173333364156	S100A7A;S100A9;S100A8
APC C-mediated Degradation of Cell Cycle Proteins	11/75	0.0034284236764545047	0.01643655872711812	0	0	2.8533982994699647	16.194903449343634	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;BTRC;RPS27A;UBA52;ANAPC1
Regulation of Mitotic Cell Cycle	11/75	0.0034284236764545047	0.01643655872711812	0	0	2.8533982994699647	16.194903449343634	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;BTRC;RPS27A;UBA52;ANAPC1
Signaling by FGFR2	11/75	0.0034284236764545047	0.01643655872711812	0	0	2.8533982994699647	16.194903449343634	PPP2CA;PPP2CB;HNRNPM;UBB;HNRNPH1;BRAF;GRB2;CBL;RPS27A;UBA52;MAPK3
Transcriptional Regulation by RUNX3	12/86	0.00349298411927005	0.016697675529689777	0	0	2.693096279303176	15.234842580843601	PSMB6;PSMB7;CDKN1A;CBFB;UBB;PSMA2;PSMD2;PSMC1;SPP1;RPS27A;UBA52;RUNX1
Attenuation Phase	6/27	0.00360883189822423	0.016901630081040654	0	0	4.733257946978264	26.62159936154357	DNAJB1;DNAJB6;UBB;HSBP1;PTGES3;HSF1
Cell Recruitment (Pro-Inflammatory Response)	6/27	0.00360883189822423	0.016901630081040654	0	0	4.733257946978264	26.62159936154357	IL18;HMOX1;TXN;RELA;NFKB1;NFKB2
Purinergic Signaling in Leishmaniasis Infection	6/27	0.00360883189822423	0.016901630081040654	0	0	4.733257946978264	26.62159936154357	IL18;HMOX1;TXN;RELA;NFKB1;NFKB2
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	8/45	0.003615504996055204	0.016901630081040654	0	0	3.585188712942017	20.157808645542822	CNKSR2;MAP2K1;RAP1A;CSK;BRAF;ARRB2;RAF1;MAPK3
Signaling by RAS Mutants	8/45	0.003615504996055204	0.016901630081040654	0	0	3.585188712942017	20.157808645542822	CNKSR2;MAP2K1;RAP1A;CSK;BRAF;ARRB2;RAF1;MAPK3
Signaling by Moderate Kinase Activity BRAF Mutants	8/45	0.003615504996055204	0.016901630081040654	0	0	3.585188712942017	20.157808645542822	CNKSR2;MAP2K1;RAP1A;CSK;BRAF;ARRB2;RAF1;MAPK3
Signaling Downstream of RAS Mutants	8/45	0.003615504996055204	0.016901630081040654	0	0	3.585188712942017	20.157808645542822	CNKSR2;MAP2K1;RAP1A;CSK;BRAF;ARRB2;RAF1;MAPK3
CD28 Dependent Vav1 Pathway	4/12	0.0036276170972003824	0.016901630081040654	0	0	8.274363476733978	46.495131913811576	CD86;CDC42;PAK1;GRB2
SUMOylation of Immune Response Proteins	4/12	0.0036276170972003824	0.016901630081040654	0	0	8.274363476733978	46.495131913811576	NFKBIA;RELA;TOPORS;NFKB2
Regulation of RAS by GAPs	9/55	0.00371936319088082	0.01728041212841819	0	0	3.245514147688061	18.156064366832254	PSMB6;PSMB7;UBB;PSMA2;PSMD2;CUL3;PSMC1;RPS27A;UBA52
Budding and Maturation of HIV Virion	7/36	0.003791252050292992	0.017516008075934664	0	0	4.000607090820787	22.3036203997812	TSG101;UBB;CHMP2B;RPS27A;CHMP7;UBA52;CHMP5
Regulation of TP53 Degradation	7/36	0.003791252050292992	0.017516008075934664	0	0	4.000607090820787	22.3036203997812	PPP2CA;PPP2CB;UBB;PHF20;CCNG1;RPS27A;UBA52
Hh Mutants Abrogate Ligand Secretion	8/46	0.00416180582928588	0.019174448026849148	0	0	3.4906561558080225	19.135100575553814	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Plasma Lipoprotein Clearance	7/37	0.004449487846314098	0.020329980380672703	0	0	3.867048122065728	20.939935184677644	SCARB1;UBB;NPC1;NR1H2;AP2S1;RPS27A;UBA52
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	7/37	0.004449487846314098	0.020329980380672703	0	0	3.867048122065728	20.939935184677644	PHC2;SMARCC2;CBFB;AUTS2;ARID1A;YAF2;RUNX1
Regulation of TP53 Expression and Degradation	7/37	0.004449487846314098	0.020329980380672703	0	0	3.867048122065728	20.939935184677644	PPP2CA;PPP2CB;UBB;PHF20;CCNG1;RPS27A;UBA52
RNA Polymerase II Transcription Termination	10/67	0.004538805374730705	0.020680947905797758	0	0	2.9110729161827784	15.705504556390672	DDX39B;RBM8A;PABPN1;EIF4A3;MAGOH;SRSF1;SRSF5;SLU7;SRSF7;SRSF11
G Beta Gamma Signalling Through CDC42	5/20	0.004556907460546188	0.020706387197097238	0	0	5.519039250146456	29.753753619340475	CDC42;PAK1;GNG5;GNB2;GNB1
Cyclin D Associated Events in G1	8/47	0.004769509594407258	0.021554013303687444	0	0	3.4009714221167964	18.179932833575908	PPP2CA;PPP2CB;CDKN1A;CCND3;UBB;PPP2R2A;RPS27A;UBA52
G1 Phase	8/47	0.004769509594407258	0.021554013303687444	0	0	3.4009714221167964	18.179932833575908	PPP2CA;PPP2CB;CDKN1A;CCND3;UBB;PPP2R2A;RPS27A;UBA52
Assembly of the Pre-Replicative Complex	13/101	0.004917889919471303	0.02216400525015132	0	0	2.4537107803700726	13.04116784712638	H2AC6;H2BC12;PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;CDC27;RPS27A;UBA52;ANAPC1;H3-3A
Downregulation of ERBB2 ERBB3 Signaling	4/13	0.005004981622955801	0.02243425367037641	0	0	7.354599551263291	38.95967860596914	ERBB3;UBB;RPS27A;UBA52
p75NTR Recruits Signalling Complexes	4/13	0.005004981622955801	0.02243425367037641	0	0	7.354599551263291	38.95967860596914	UBB;RPS27A;SQSTM1;UBA52
Complex I Biogenesis	10/68	0.005055351639156512	0.022598788138283435	0	0	2.8607298292601273	15.125559329568459	MT-ND6;MT-ND4;MT-ND5;NDUFS5;NDUFB3;NDUFA1;NDUFB1;MT-ND2;MT-ND3;MT-ND1
PCP CE Pathway	11/79	0.00514347054577547	0.02293072852483188	0	0	2.684979733943047	14.149916293510644	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;AP2S1;DVL3;ARRB2;RPS27A;UBA52
FLT3 Signaling	7/38	0.005190417769662124	0.022954414414495063	0	0	3.7421058609722855	19.686998486841837	STAT5B;UBB;CSK;GRB2;CBL;RPS27A;UBA52
Regulation of Ornithine Decarboxylase (ODC)	7/38	0.005190417769662124	0.022954414414495063	0	0	3.7421058609722855	19.686998486841837	PSMB6;PSMB7;PSMA2;PSMD2;PSMC1;OAZ1;AZIN1
Triglyceride Metabolism	7/38	0.005190417769662124	0.022954414414495063	0	0	3.7421058609722855	19.686998486841837	PPP1CB;DGAT1;GK;GPD2;ABHD5;PRKACA;MGLL
Signaling by ERBB4	9/58	0.005347836793192386	0.023524792701968632	0	0	3.0463232912212503	15.93550947380345	APH1A;NCOR1;ERBB3;UBB;GRB2;PSEN1;RPS27A;UBA52;EREG
Transcriptional Regulation of Granulopoiesis	9/58	0.005347836793192386	0.023524792701968632	0	0	3.0463232912212503	15.93550947380345	H2BC12;CDKN1A;SPI1;H2AC6;CBFB;STAT3;RARA;H3-3A;RUNX1
Defective CFTR Causes Cystic Fibrosis	8/48	0.005442944008122068	0.02387965355287507	0	0	3.315770925110132	17.286556811457725	PSMB6;PSMB7;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
Acyl Chain Remodeling of DAG and TAG	3/7	0.005476070458278675	0.023898207224255747	0	0	12.403289473684211	64.58848655909175	DGAT1;MGLL;PNPLA2
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	3/7	0.005476070458278675	0.023898207224255747	0	0	12.403289473684211	64.58848655909175	LGALS3;CBFB;RUNX1
Signaling by FGFR	12/91	0.005556851730708844	0.024186928322611656	0	0	2.521975623677937	13.09592225540142	PPP2CA;PPP2CB;HNRNPM;UBB;HNRNPH1;GIPC1;BRAF;GRB2;CBL;RPS27A;UBA52;MAPK3
COPII-mediated Vesicle Transport	10/69	0.0056168522031047365	0.02425658888755936	0	0	2.812093287656888	14.572222080642941	NAPA;RAB1A;SERPINA1;TFG;LMAN2;USO1;TMED2;CSNK1D;CD59;CTSC
Loss of Nlp From Mitotic Centrosomes	10/69	0.0056168522031047365	0.02425658888755936	0	0	2.812093287656888	14.572222080642941	SSNA1;CEP250;CSNK1D;HAUS5;CEP63;PRKACA;CEP76;HAUS2;TUBA4A;PAFAH1B1
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	10/69	0.0056168522031047365	0.02425658888755936	0	0	2.812093287656888	14.572222080642941	SSNA1;CEP250;CSNK1D;HAUS5;CEP63;PRKACA;CEP76;HAUS2;TUBA4A;PAFAH1B1
CD209 (DC-SIGN) Signaling	5/21	0.005703592992910183	0.02450322807863232	0	0	5.173824692442882	26.73138766895477	PAK1;PRKACA;RAF1;NFKB1;RELA
RHO GTPases Activate PAKs	5/21	0.005703592992910183	0.02450322807863232	0	0	5.173824692442882	26.73138766895477	CDC42;PPP1CB;MYL6;PAK1;LIMK1
TCF Dependent Signaling in Response to WNT	20/189	0.005879861993854249	0.02519505631563453	0	0	1.9693656572894878	10.115099190949055	H2AC6;TNKS;CUL3;CHD8;CTNNBIP1;YWHAZ;H2BC12;PPP2CA;PSMB6;PPP2CB;PSMB7;UBB;PSMA2;PSMD2;PSMC1;DVL3;BTRC;RPS27A;UBA52;H3-3A
Signaling by NTRK1 (TRKA)	14/115	0.00593508444926132	0.025365968162992827	0	0	2.3027826254724677	11.806076420841034	MAP2K1;RALA;RALB;NAB1;STAT3;BRAF;DNM2;PPP2CA;PPP2CB;RAP1A;RAPGEF1;AP2S1;GRB2;MAPK3
Iron Uptake and Transport	9/59	0.005998096949623155	0.02550347649017146	0	0	2.985238095238095	15.273412579625969	ATP6V0B;ATP6AP1;UBB;FLVCR1;HMOX1;TCIRG1;ATP6V1E1;RPS27A;UBA52
Regulation of RUNX2 Expression and Activity	9/59	0.005998096949623155	0.02550347649017146	0	0	2.985238095238095	15.273412579625969	PSMB6;PSMB7;CBFB;UBB;PSMA2;PSMD2;PSMC1;RPS27A;UBA52
